GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P017001,P017001.2000,P017002,P017002.2000,P017003,P017003.2000
37097060100,140,37,097,44380,172,,,Census Tract 601,5362,2669,5260,2430,2.30,,0.52,,1.78,
37097060200,140,37,097,44380,172,,,Census Tract 602,1985,909,2089,823,2.73,,0.90,,1.83,
37097060300,140,37,097,44380,172,,,Census Tract 603,2706,1212,3327,1301,2.67,,0.75,,1.92,
37097060400,140,37,097,44380,172,,,Census Tract 604,4066,1898,4495,1907,2.46,,0.67,,1.79,
37097060601,140,37,097,44380,172,,,Census Tract 606.01,5347,2331,4416,1782,2.41,,0.60,,1.81,
37097060603,140,37,097,44380,172,,,Census Tract 606.03,1587,675,1310,516,2.71,,0.65,,2.06,
37097060701,140,37,097,44380,172,,,Census Tract 607.01,3044,1247,2628,1052,2.71,,0.72,,1.99,
37097060702,140,37,097,44380,172,,,Census Tract 607.02,4100,1641,3540,1384,2.70,,0.69,,2.01,
37097060703,140,37,097,44380,172,,,Census Tract 607.03,2879,1183,2486,998,2.59,,0.64,,1.95,
37097060801,140,37,097,44380,172,,,Census Tract 608.01,3482,1529,3250,1354,2.57,,0.62,,1.95,
37097060802,140,37,097,44380,172,,,Census Tract 608.02,3564,1502,3326,1330,2.63,,0.69,,1.94,
37097061001,140,37,097,44380,172,,,Census Tract 610.01,3722,1590,3064,1235,2.55,,0.62,,1.93,
37097061002,140,37,097,44380,172,,,Census Tract 610.02,4143,1734,3411,1347,2.60,,0.63,,1.97,
37097061003,140,37,097,44380,172,,,Census Tract 610.03,3572,1661,2941,1290,2.38,,0.55,,1.83,
37097061101,140,37,097,44380,172,,,Census Tract 611.01,2668,1149,2328,967,2.60,,0.60,,2.00,
37097061102,140,37,097,44380,172,,,Census Tract 611.02,3085,1330,2692,1119,2.59,,0.59,,2.00,
37097061103,140,37,097,44380,172,,,Census Tract 611.03,2769,1214,2416,1021,2.52,,0.58,,1.94,
37097061202,140,37,097,44380,172,,,Census Tract 612.02,4652,2020,3182,1397,2.57,,0.63,,1.94,
37097061203,140,37,097,44380,172,,,Census Tract 612.03,4148,1751,2836,1212,2.58,,0.70,,1.87,
37097061301,140,37,097,44380,172,,,Census Tract 613.01,2707,1127,1751,690,2.67,,0.69,,1.98,
37097061302,140,37,097,44380,172,,,Census Tract 613.02,3904,1642,2526,1005,2.62,,0.62,,2.00,
37097061303,140,37,097,44380,172,,,Census Tract 613.03,4115,1566,2663,959,2.81,,0.79,,2.02,
37097061304,140,37,097,44380,172,,,Census Tract 613.04,4705,2260,3045,1383,2.53,,0.62,,1.92,
37097061401,140,37,097,44380,172,,,Census Tract 614.01,4208,1738,2361,1050,2.99,,0.95,,2.04,
37097061403,140,37,097,44380,172,,,Census Tract 614.03,3350,1523,1880,920,2.38,,0.61,,1.77,
37097061404,140,37,097,44380,172,,,Census Tract 614.04,2016,940,1132,568,2.49,,0.54,,1.95,
37097061405,140,37,097,44380,172,,,Census Tract 614.05,3531,1478,1981,893,2.68,,0.65,,2.03,
37097061406,140,37,097,44380,172,,,Census Tract 614.06,4258,1806,2389,1091,2.89,,0.88,,2.01,
37097061407,140,37,097,44380,172,,,Census Tract 614.07,3789,1586,2126,958,2.61,,0.62,,1.99,
37097061408,140,37,097,44380,172,,,Census Tract 614.08,3541,1251,1987,756,3.02,,1.01,,2.01,
37097061501,140,37,097,44380,172,,,Census Tract 615.01,3333,1441,2408,1051,2.47,,0.68,,1.80,
37097061503,140,37,097,44380,172,,,Census Tract 615.03,4206,1656,3039,1208,2.64,,0.67,,1.97,
37097061601,140,37,097,44380,172,,,Census Tract 616.01,3296,1406,2461,1007,2.58,,0.72,,1.86,
37097061602,140,37,097,44380,172,,,Census Tract 616.02,7373,3286,5508,2354,2.44,,0.61,,1.83,
37099940200,140,37,099,99999,999,,,Census Tract 9402,5910,3119,9576,4250,2.56,,0.67,,1.89,
37099950300,140,37,099,99999,999,,,Census Tract 9503,5241,2826,4596,2477,2.29,,0.47,,1.81,
37099950400,140,37,099,99999,999,,,Census Tract 9504,4224,2296,3951,2003,2.15,,0.41,,1.74,
37099950700,140,37,099,99999,999,,,Census Tract 9507,2835,1935,2951,1594,2.24,,0.41,,1.83,
37099950800,140,37,099,99999,999,,,Census Tract 9508,1979,2658,1780,1815,2.26,,0.44,,1.82,
37099950900,140,37,099,99999,999,,,Census Tract 9509,2270,4288,1965,2955,2.15,,0.32,,1.83,
37101040100,140,37,101,39580,450,,,Census Tract 401,6942,3037,6443,2874,2.54,,0.62,,1.92,
37101040201,140,37,101,39580,450,,,Census Tract 402.01,6342,2548,3625,1535,2.77,,0.76,,2.01,
37101040202,140,37,101,39580,450,,,Census Tract 402.02,6479,2579,3702,1554,2.69,,0.71,,1.98,
37101040203,140,37,101,39580,450,,,Census Tract 402.03,14249,5140,8145,3097,2.94,,0.98,,1.96,
37101040301,140,37,101,39580,450,,,Census Tract 403.01,3901,1798,3810,1712,2.49,,0.65,,1.84,
37101040302,140,37,101,39580,450,,,Census Tract 403.02,5538,2194,5409,2089,2.88,,0.85,,2.03,
37101040400,140,37,101,39580,450,,,Census Tract 404,4407,1843,3528,1604,2.59,,0.71,,1.88,
37101040500,140,37,101,39580,450,,,Census Tract 405,6351,2648,5485,2381,2.62,,0.71,,1.91,
37101040600,140,37,101,39580,450,,,Census Tract 406,3192,1415,3208,1396,2.58,,0.66,,1.92,
37101040700,140,37,101,39580,450,,,Census Tract 407,3408,1548,3402,1475,2.28,,0.49,,1.78,
37101040800,140,37,101,39580,450,,,Census Tract 408,3471,1543,3456,1559,2.33,,0.55,,1.78,
37101040901,140,37,101,39580,450,,,Census Tract 409.01,10844,3774,6906,2470,2.87,,0.87,,2.00,
37101040902,140,37,101,39580,450,,,Census Tract 409.02,6385,2452,4066,1605,2.78,,0.81,,1.96,
37101041001,140,37,101,39580,450,,,Census Tract 410.01,7563,3075,5794,2249,2.65,,0.76,,1.89,
37101041002,140,37,101,39580,450,,,Census Tract 410.02,7492,3434,5739,2511,2.41,,0.61,,1.81,
37101041101,140,37,101,39580,450,,,Census Tract 411.01,7433,2828,4118,1625,2.75,,0.79,,1.96,
37101041102,140,37,101,39580,450,,,Census Tract 411.02,9637,3565,17607,6679,2.83,,0.85,,1.98,
37101041103,140,37,101,39580,450,,,Census Tract 411.03,12699,4571,7037,2627,2.90,,0.90,,2.00,
37101041201,140,37,101,39580,450,,,Census Tract 412.01,3851,1704,3295,1474,2.49,,0.60,,1.89,
37101041202,140,37,101,39580,450,,,Census Tract 412.02,5115,2154,4377,1863,2.68,,0.75,,1.93,
37101041300,140,37,101,39580,450,,,Census Tract 413,5991,2586,5347,2284,2.69,,0.69,,1.99,
37101041400,140,37,101,39580,450,,,Census Tract 414,6695,3107,6264,2823,2.45,,0.61,,1.84,
37101041501,140,37,101,39580,450,,,Census Tract 415.01,6838,2638,4408,1729,2.77,,0.80,,1.97,
37101041502,140,37,101,39580,450,,,Census Tract 415.02,6980,2640,4500,1731,2.82,,0.79,,2.03,
37101041503,140,37,101,39580,450,,,Census Tract 415.03,7075,2861,4560,1875,2.74,,0.73,,2.01,
37103920100,140,37,103,35100,999,,,Census Tract 9201,3888,1948,4089,1846,2.34,,0.49,,1.86,
37103920300,140,37,103,35100,999,,,Census Tract 9203,3489,1620,7869,3631,2.47,,0.56,,1.91,
37105030101,140,37,105,41820,999,,,Census Tract 301.01,4438,2090,3601,1609,2.29,,0.63,,1.66,
37105030200,140,37,105,41820,999,,,Census Tract 302,3646,1308,3689,1351,3.09,,0.98,,2.11,
37105030300,140,37,105,41820,999,,,Census Tract 303,3237,1189,2886,1048,2.61,,0.80,,1.81,
37105030401,140,37,105,41820,999,,,Census Tract 304.01,4173,1501,3597,1296,2.99,,0.97,,2.02,
37105030402,140,37,105,41820,999,,,Census Tract 304.02,6248,2605,5387,2250,2.58,,0.73,,1.84,
37105030501,140,37,105,41820,999,,,Census Tract 305.01,4092,1989,3236,1588,2.26,,0.42,,1.84,
37105030502,140,37,105,41820,999,,,Census Tract 305.02,2113,833,1671,665,2.73,,0.70,,2.03,
37105030503,140,37,105,41820,999,,,Census Tract 305.03,7296,2891,5770,2308,2.75,,0.72,,2.03,
37105030601,140,37,105,41820,999,,,Census Tract 306.01,3377,1372,2929,1102,2.61,,0.66,,1.95,
37105030602,140,37,105,41820,999,,,Census Tract 306.02,4711,2003,4087,1610,2.56,,0.62,,1.94,
37105030701,140,37,105,41820,999,,,Census Tract 307.01,4751,2091,4057,1706,2.48,,0.59,,1.89,
37107010100,140,37,107,28820,999,,,Census Tract 101,4889,2158,4215,1986,2.50,,0.63,,1.87,
37107010200,140,37,107,28820,999,,,Census Tract 102,2545,1339,2790,1392,2.26,,0.57,,1.69,
37107010600,140,37,107,28820,999,,,Census Tract 106,3574,1738,3874,1720,2.23,,0.48,,1.74,
37107010900,140,37,107,28820,999,,,Census Tract 109,3413,1542,3671,1420,2.41,,0.55,,1.86,
37107011001,140,37,107,28820,999,,,Census Tract 110.01,4483,1957,4365,1813,2.45,,0.57,,1.89,
37107011300,140,37,107,28820,999,,,Census Tract 113,5134,2241,5242,2753,2.48,,0.60,,1.89,
37107011400,140,37,107,28820,999,,,Census Tract 114,4727,2094,7863,3628,2.51,,0.60,,1.92,
37109070100,140,37,109,30740,172,,,Census Tract 701,4826,2431,5451,2389,2.23,,0.50,,1.73,
37109070201,140,37,109,30740,172,,,Census Tract 702.01,4192,1786,3685,1366,2.53,,0.67,,1.87,
37109070202,140,37,109,30740,172,,,Census Tract 702.02,3349,1412,2944,1080,2.50,,0.52,,1.99,
37109070400,140,37,109,30740,172,,,Census Tract 704,6079,2585,5854,2363,2.58,,0.59,,1.99,
37109070500,140,37,109,30740,172,,,Census Tract 705,4914,2084,4240,1733,2.59,,0.62,,1.97,
37109070600,140,37,109,30740,172,,,Census Tract 706,4585,1938,4324,1685,2.64,,0.62,,2.02,
37109070700,140,37,109,30740,172,,,Census Tract 707,3180,1350,2633,1076,2.54,,0.60,,1.94,
37109070800,140,37,109,30740,172,,,Census Tract 708,6506,2646,5035,1962,2.70,,0.69,,2.01,
37109071002,140,37,109,30740,172,,,Census Tract 710.02,2681,1100,2398,922,2.66,,0.59,,2.07,
37109071101,140,37,109,30740,172,,,Census Tract 711.01,5315,2409,3225,1325,2.46,,0.61,,1.85,
37109071102,140,37,109,30740,172,,,Census Tract 711.02,4805,1950,2915,1073,2.65,,0.66,,1.99,
37109071202,140,37,109,30740,172,,,Census Tract 712.02,3145,1478,2084,990,2.46,,0.52,,1.93,
37109071203,140,37,109,30740,172,,,Census Tract 712.03,4167,1813,2772,1226,2.70,,0.69,,2.01,
37111970300,140,37,111,99999,999,,,Census Tract 9703,3261,1388,2920,1284,2.38,,0.54,,1.84,
37111970400,140,37,111,99999,999,,,Census Tract 9704,2776,1275,2698,1236,2.44,,0.65,,1.80,
37111970500,140,37,111,99999,999,,,Census Tract 9705,3954,1871,3721,1757,2.27,,0.52,,1.75,
37111970700,140,37,111,99999,999,,,Census Tract 9707,4380,2180,9660,4945,2.29,,0.47,,1.82,
37111970902,140,37,111,99999,999,,,Census Tract 9709.02,5097,2263,4468,1839,2.50,,0.55,,1.94,
37113970100,140,37,113,99999,999,,,Census Tract 9701,2684,1998,2209,1562,2.29,,0.43,,1.86,
37113970301,140,37,113,99999,999,,,Census Tract 9703.01,4006,2262,3642,2049,2.30,,0.49,,1.81,
37113970302,140,37,113,99999,999,,,Census Tract 9703.02,4050,2255,3681,2043,2.26,,0.45,,1.81,
37113970400,140,37,113,99999,999,,,Census Tract 9704,3924,2832,3511,2347,2.28,,0.43,,1.85,
37113970502,140,37,113,99999,999,,,Census Tract 9705.02,1504,2883,1493,2319,2.04,,0.28,,1.76,
37113970600,140,37,113,99999,999,,,Census Tract 9706,5755,3883,4739,3073,2.32,,0.45,,1.87,
37113970700,140,37,113,99999,999,,,Census Tract 9707,6474,3768,5193,3088,2.43,,0.52,,1.90,
37115010100,140,37,115,11700,120,,,Census Tract 101,2546,1709,2702,1645,2.27,,0.43,,1.84,
37115010500,140,37,115,11700,120,,,Census Tract 105,4816,2323,4541,2156,2.32,,0.49,,1.84,
37115010700,140,37,115,11700,120,,,Census Tract 107,2875,1394,2392,1133,2.46,,0.52,,1.94,
37117970200,140,37,117,99999,999,,,Census Tract 9702,4586,2190,4719,1978,2.23,,0.54,,1.69,
37117970300,140,37,117,99999,999,,,Census Tract 9703,4385,2065,4865,2044,2.38,,0.56,,1.83,
37117970500,140,37,117,99999,999,,,Census Tract 9705,5397,2461,5027,2109,2.46,,0.55,,1.90,
37117970600,140,37,117,99999,999,,,Census Tract 9706,3302,1628,3765,1636,2.36,,0.50,,1.86,
37119000100,140,37,119,16740,172,,,Census Tract 1,3425,2320,1127,881,1.43,,0.05,,1.37,
37119000300,140,37,119,16740,172,,,Census Tract 3,407,479,422,308,1.21,,0.02,,1.19,
37119000600,140,37,119,16740,172,,,Census Tract 6,4100,1763,1755,492,1.66,,0.26,,1.41,
37119000800,140,37,119,16740,172,,,Census Tract 8,2284,1009,3099,1010,2.65,,0.82,,1.82,
37119980100,140,37,119,16740,172,,,Census Tract 9801,0,0,0,0,0.00,,0.00,,0.00,
37119001100,140,37,119,16740,172,,,Census Tract 11,1809,990,2614,1521,1.98,,0.29,,1.69,
37119001200,140,37,119,16740,172,,,Census Tract 12,5650,2435,5552,2470,2.53,,0.64,,1.89,
37119001300,140,37,119,16740,172,,,Census Tract 13,3893,1878,4319,1874,2.34,,0.51,,1.83,
37119001400,140,37,119,16740,172,,,Census Tract 14,2607,1432,2656,1184,2.10,,0.31,,1.79,
37119001504,140,37,119,16740,172,,,Census Tract 15.04,6401,2508,4806,1752,2.83,,0.87,,1.97,
37119001505,140,37,119,16740,172,,,Census Tract 15.05,3678,1364,2906,1178,2.90,,0.84,,2.06,
37119001507,140,37,119,16740,172,,,Census Tract 15.07,4004,1648,3656,1426,2.96,,0.97,,1.99,
37119001508,140,37,119,16740,172,,,Census Tract 15.08,6061,2446,5534,2117,2.69,,0.76,,1.93,
37119001509,140,37,119,16740,172,,,Census Tract 15.09,2976,1200,3173,1207,2.64,,0.66,,1.98,
37119001510,140,37,119,16740,172,,,Census Tract 15.10,3047,1245,3249,1252,2.72,,0.71,,2.00,
37119001603,140,37,119,16740,172,,,Census Tract 16.03,4598,1982,4066,1473,2.37,,0.57,,1.80,
37119001605,140,37,119,16740,172,,,Census Tract 16.05,1776,828,1706,768,2.42,,0.60,,1.82,
37119001606,140,37,119,16740,172,,,Census Tract 16.06,4295,1707,4127,1583,2.83,,0.71,,2.12,
37119001607,140,37,119,16740,172,,,Census Tract 16.07,2613,1187,2511,1101,2.38,,0.60,,1.77,
37119001608,140,37,119,16740,172,,,Census Tract 16.08,3933,1654,3715,1586,2.77,,0.77,,2.00,
37119001609,140,37,119,16740,172,,,Census Tract 16.09,3168,1324,2992,1268,2.56,,0.67,,1.89,
37119001701,140,37,119,16740,172,,,Census Tract 17.01,3749,1771,4111,1737,2.48,,0.62,,1.86,
37119001702,140,37,119,16740,172,,,Census Tract 17.02,4881,2341,5151,2472,2.58,,0.63,,1.95,
37119001801,140,37,119,16740,172,,,Census Tract 18.01,1249,837,1321,779,1.95,,0.39,,1.56,
37119001802,140,37,119,16740,172,,,Census Tract 18.02,2892,1652,3058,1539,1.94,,0.34,,1.60,
37119001910,140,37,119,16740,172,,,Census Tract 19.10,5117,1929,4614,1900,3.06,,0.98,,2.08,
37119001911,140,37,119,16740,172,,,Census Tract 19.11,5441,2090,5041,1790,2.80,,0.77,,2.03,
37119001912,140,37,119,16740,172,,,Census Tract 19.12,6565,2742,5563,2502,2.74,,0.82,,1.91,
37119001914,140,37,119,16740,172,,,Census Tract 19.14,3485,1598,3359,1525,2.63,,0.71,,1.92,
37119001915,140,37,119,16740,172,,,Census Tract 19.15,6293,3252,6065,3105,2.16,,0.55,,1.61,
37119001916,140,37,119,16740,172,,,Census Tract 19.16,3725,1670,3218,1434,2.45,,0.60,,1.86,
37119001917,140,37,119,16740,172,,,Census Tract 19.17,3567,1419,3081,1219,2.70,,0.76,,1.95,
37119001918,140,37,119,16740,172,,,Census Tract 19.18,3527,1838,3557,1650,2.15,,0.54,,1.62,
37119001919,140,37,119,16740,172,,,Census Tract 19.19,3379,1659,3408,1490,2.58,,0.64,,1.94,
37119001922,140,37,119,16740,172,,,Census Tract 19.22,4340,1598,3996,1511,2.93,,0.88,,2.05,
37119001923,140,37,119,16740,172,,,Census Tract 19.23,3605,1569,3318,1483,2.57,,0.74,,1.83,
37119002003,140,37,119,16740,172,,,Census Tract 20.03,5395,2445,6030,2438,2.39,,0.54,,1.86,
37119002100,140,37,119,16740,172,,,Census Tract 21,2546,1404,2441,1343,1.92,,0.38,,1.55,
37119002200,140,37,119,16740,172,,,Census Tract 22,4859,2685,3772,1910,2.16,,0.49,,1.67,
37119002400,140,37,119,16740,172,,,Census Tract 24,2514,1568,2438,1451,1.74,,0.25,,1.49,
37119002701,140,37,119,16740,172,,,Census Tract 27.01,2208,1121,2000,1160,2.05,,0.41,,1.65,
37119002702,140,37,119,16740,172,,,Census Tract 27.02,5372,2208,4865,2285,2.38,,0.64,,1.74,
37119002800,140,37,119,16740,172,,,Census Tract 28,3627,1506,3403,1466,2.64,,0.81,,1.83,
37119002903,140,37,119,16740,172,,,Census Tract 29.03,3636,1860,3919,1980,2.12,,0.47,,1.65,
37119002904,140,37,119,16740,172,,,Census Tract 29.04,6717,3098,5766,2707,2.30,,0.55,,1.75,
37119002906,140,37,119,16740,172,,,Census Tract 29.06,4034,2196,3551,1954,2.01,,0.40,,1.61,
37119003006,140,37,119,16740,172,,,Census Tract 30.06,3930,2005,4106,1996,2.13,,0.46,,1.67,
37119003007,140,37,119,16740,172,,,Census Tract 30.07,6569,2603,6776,2532,2.64,,0.72,,1.92,
37119003008,140,37,119,16740,172,,,Census Tract 30.08,5741,2670,5688,2455,2.26,,0.45,,1.81,
37119003013,140,37,119,16740,172,,,Census Tract 30.13,5121,2088,4223,1722,2.57,,0.68,,1.89,
37119003015,140,37,119,16740,172,,,Census Tract 30.15,4422,1769,4494,1668,2.60,,0.65,,1.94,
37119003016,140,37,119,16740,172,,,Census Tract 30.16,4558,1980,3859,1895,2.38,,0.68,,1.70,
37119003018,140,37,119,16740,172,,,Census Tract 30.18,2628,1199,2183,943,2.31,,0.55,,1.76,
37119003102,140,37,119,16740,172,,,Census Tract 31.02,4067,2295,4014,2033,1.97,,0.33,,1.64,
37119003103,140,37,119,16740,172,,,Census Tract 31.03,4327,2342,4564,2419,2.06,,0.34,,1.72,
37119003105,140,37,119,16740,172,,,Census Tract 31.05,3480,1753,3805,1753,2.11,,0.36,,1.74,
37119003106,140,37,119,16740,172,,,Census Tract 31.06,2624,1261,2745,1009,2.44,,0.52,,1.92,
37119003108,140,37,119,16740,172,,,Census Tract 31.08,3221,1532,2984,1536,2.37,,0.56,,1.80,
37119003109,140,37,119,16740,172,,,Census Tract 31.09,3968,1840,3677,1845,2.31,,0.63,,1.68,
37119003203,140,37,119,16740,172,,,Census Tract 32.03,2436,1502,2570,1640,1.77,,0.26,,1.51,
37119003300,140,37,119,16740,172,,,Census Tract 33,2933,1759,3053,1658,1.82,,0.27,,1.55,
37119003400,140,37,119,16740,172,,,Census Tract 34,4423,2474,3754,2112,2.07,,0.43,,1.64,
37119003600,140,37,119,16740,172,,,Census Tract 36,3176,1534,3874,1523,2.38,,0.55,,1.83,
37119003805,140,37,119,16740,172,,,Census Tract 38.05,1824,958,1283,620,2.10,,0.31,,1.80,
37119003806,140,37,119,16740,172,,,Census Tract 38.06,8292,3440,5837,2226,2.63,,0.67,,1.97,
37119003807,140,37,119,16740,172,,,Census Tract 38.07,4005,1557,3689,1316,2.89,,0.78,,2.11,
37119003808,140,37,119,16740,172,,,Census Tract 38.08,4811,1978,4432,1671,3.10,,0.86,,2.23,
37119003903,140,37,119,16740,172,,,Census Tract 39.03,2541,886,3369,1014,3.17,,1.47,,1.70,
37119004302,140,37,119,16740,172,,,Census Tract 43.02,4524,2048,4893,2028,2.62,,0.70,,1.93,
37119004303,140,37,119,16740,172,,,Census Tract 43.03,2557,973,2056,790,2.82,,0.77,,2.05,
37119004304,140,37,119,16740,172,,,Census Tract 43.04,3466,1411,2787,1146,2.83,,0.86,,1.97,
37119004305,140,37,119,16740,172,,,Census Tract 43.05,5649,2298,4543,1866,2.74,,0.81,,1.93,
37119004400,140,37,119,16740,172,,,Census Tract 44,4249,1591,2410,958,2.92,,0.93,,1.98,
37119005000,140,37,119,16740,172,,,Census Tract 50,1341,512,2424,1109,2.58,,0.87,,1.71,
37119005200,140,37,119,16740,172,,,Census Tract 52,2728,957,3056,1019,2.69,,0.90,,1.79,
37119005301,140,37,119,16740,172,,,Census Tract 53.01,3326,1408,2773,1244,2.52,,0.71,,1.81,
37119005306,140,37,119,16740,172,,,Census Tract 53.06,2437,1070,2282,914,2.69,,0.75,,1.94,
37119005308,140,37,119,16740,172,,,Census Tract 53.08,2383,1091,2751,957,3.24,,0.99,,2.25,
37119005401,140,37,119,16740,172,,,Census Tract 54.01,6853,2917,4350,1822,2.60,,0.73,,1.87,
37119005403,140,37,119,16740,172,,,Census Tract 54.03,4052,1640,2973,1214,2.74,,0.79,,1.94,
37119005404,140,37,119,16740,172,,,Census Tract 54.04,4927,1960,3614,1450,2.70,,0.79,,1.90,
37119005508,140,37,119,16740,172,,,Census Tract 55.08,4190,1497,2596,917,2.90,,0.86,,2.04,
37119005510,140,37,119,16740,172,,,Census Tract 55.10,5207,2010,2667,1135,2.87,,0.92,,1.95,
37119005511,140,37,119,16740,172,,,Census Tract 55.11,3636,2055,1862,1160,1.88,,0.35,,1.53,
37119005513,140,37,119,16740,172,,,Census Tract 55.13,3938,1502,3516,1205,2.80,,0.78,,2.02,
37119005514,140,37,119,16740,172,,,Census Tract 55.14,6511,3043,5813,2442,2.24,,0.50,,1.74,
37119005515,140,37,119,16740,172,,,Census Tract 55.15,2482,1111,1014,433,2.38,,0.65,,1.73,
37119005517,140,37,119,16740,172,,,Census Tract 55.17,4282,1702,1750,664,2.62,,0.73,,1.89,
37119005518,140,37,119,16740,172,,,Census Tract 55.18,4582,1874,1872,731,2.60,,0.72,,1.88,
37119005519,140,37,119,16740,172,,,Census Tract 55.19,4717,1902,1927,742,2.74,,0.86,,1.88,
37119005520,140,37,119,16740,172,,,Census Tract 55.20,4495,1513,1837,590,3.10,,0.96,,2.14,
37119005521,140,37,119,16740,172,,,Census Tract 55.21,5951,2861,2432,1116,2.23,,0.45,,1.78,
37119005522,140,37,119,16740,172,,,Census Tract 55.22,4640,2193,2723,1353,2.23,,0.51,,1.73,
37119005524,140,37,119,16740,172,,,Census Tract 55.24,8078,3417,4742,2109,2.46,,0.61,,1.85,
37119005604,140,37,119,16740,172,,,Census Tract 56.04,4461,714,5007,713,2.49,,0.20,,2.29,
37119005605,140,37,119,16740,172,,,Census Tract 56.05,5965,2893,3591,1801,2.23,,0.42,,1.81,
37119005609,140,37,119,16740,172,,,Census Tract 56.09,3334,1143,2331,731,3.15,,0.41,,2.75,
37119005610,140,37,119,16740,172,,,Census Tract 56.10,3394,1382,2373,883,2.65,,0.64,,2.01,
37119005611,140,37,119,16740,172,,,Census Tract 56.11,2383,956,1667,611,2.76,,0.78,,1.98,
37119005612,140,37,119,16740,172,,,Census Tract 56.12,4451,1782,1798,739,2.72,,0.76,,1.96,
37119005613,140,37,119,16740,172,,,Census Tract 56.13,1820,785,735,325,2.51,,0.66,,1.85,
37119005614,140,37,119,16740,172,,,Census Tract 56.14,6639,2564,2682,1063,2.75,,0.79,,1.96,
37119005616,140,37,119,16740,172,,,Census Tract 56.16,1761,630,1084,407,3.00,,0.91,,2.09,
37119005617,140,37,119,16740,172,,,Census Tract 56.17,1931,735,1188,475,2.77,,0.72,,2.05,
37119005618,140,37,119,16740,172,,,Census Tract 56.18,3156,1099,1943,711,3.02,,0.91,,2.11,
37119005620,140,37,119,16740,172,,,Census Tract 56.20,6904,2515,3858,1379,2.94,,0.92,,2.02,
37119005621,140,37,119,16740,172,,,Census Tract 56.21,4541,1800,2538,986,2.82,,0.83,,1.99,
37119005706,140,37,119,16740,172,,,Census Tract 57.06,6637,2564,5019,1968,2.73,,0.70,,2.03,
37119005709,140,37,119,16740,172,,,Census Tract 57.09,3488,1478,2633,1043,2.45,,0.51,,1.94,
37119005710,140,37,119,16740,172,,,Census Tract 57.10,3985,1806,3904,1714,2.47,,0.71,,1.76,
37119005712,140,37,119,16740,172,,,Census Tract 57.12,3636,1408,3338,1180,2.71,,0.65,,2.06,
37119005714,140,37,119,16740,172,,,Census Tract 57.14,4751,1778,3641,1327,2.82,,0.75,,2.07,
37119005715,140,37,119,16740,172,,,Census Tract 57.15,2526,972,1935,725,2.75,,0.67,,2.08,
37119005717,140,37,119,16740,172,,,Census Tract 57.17,5930,2585,4166,1837,2.49,,0.65,,1.84,
